Label,Type,CLO_C,CLO_M,CL_C,CL_M,UBERON_C,UBERON_M,BTO_C,BTO_M
HCC-15,CL,CLO_0009999,CLO_0009999,CL_0000082,-,UBERON_0002048,-,-,-
ES-UCSF4 cells,CL,-,CLO_0000035,CL_0002322,CL_0000005,UBERON_0000922,UBERON_0000460,-,BTO_0000203
ccRCC,CT,-,CLO_0000076,CL_1000497,CL_0000120,UBERON_0002113,UBERON_0000469,BTO_0002787,BTO_0000290
Artery_Tibial,A,-,-,-,-,UBERON_0007610,UBERON_0001637,-,BTO_0000573
NHEK_M,CT,-,CLO_0000123,CL_0000312,CL_0000234,UBERON_0001003,UBERON_0000456,BTO_0003182,BTO_0000789
neuroepithelial_stem_cell,CT,-,CL_0000010,CL_0002259,-,UBERON_0001016,UBERON_0000060,BTO_0004301,BTO_0001300
Synoviocyte donor3,CT,-,-,CL_0000214,CL_0000214,UBERON_0003668,-,BTO_0003742,BTO_0003742
gm2255,-,-,CLO_0000114,-,CL_0000000,-,UBERON_0000060,-,BTO_0000017
Fetal_stomach,A,-,-,-,-,UBERON_0000945,UBERON_0000945,BTO_0001307,BTO_0001307
PAAD,CT,-,CLO_0000024,CL_0002079,CL_0000000,UBERON_0007329,UBERON_0000063,BTO_0003081,BTO_0000000
MUTZ-3,CL,CLO_0007903,CLO_0007903,CL_0000763,-,UBERON_0000178,-,-,-
MDA-MB-468_breast_adenocarcinoma,CL,CLO_0007641,CLO_0007641,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0001570,BTO_0000149
teratocarcinoma cell line:PA-1,CL,CLO_0008350,CLO_0008350,CL_0000021,CL_0000000,UBERON_0000992,-,BTO_0001591,BTO_0000306
Brain_Inferior_Temporal_Lobe,A,-,-,CL_0002319,-,UBERON_0002751,UBERON_0000955,BTO_0006175,BTO_0000142
iPS DF 19.11 cells,CL,CLO_0037308,CLO_0000025,CL_0002248,CL_0000236,-,UBERON_0000955,-,BTO_0000057
MPP_frozen_BM0828,CT,-,-,CL_0000837,CL_0000837,UBERON_0002371,-,-,-
LNCaP_R1881,CL,CLO_0007365,CLO_0007365,CL_0002231,-,UBERON_0002367,-,BTO_0001321,-
snyder,-,-,CLO_0000010,-,CL_0000030,-,UBERON_0000471,-,BTO_0000131
neuroectodermal tumor cell line:TASK1,CL,CLO_0037092,CLO_0037092,CL_0011012,CL_0001063,UBERON_0000010,-,-,BTO_0005120
FW15,CL,-,CLO_0000001,CL_0009004,CL_0000002,UBERON_0000966,UBERON_0000003,-,BTO_0000004
SUP-B15_Childhood_B_acute_lymphoblastic_leukemia,CL,CLO_0009161,CLO_0009161,CL_0017006,-,UBERON_0002371,UBERON_0001060,-,BTO_0000140
OVCA429_shLuc,CL,-,CLO_0000023,CL_0000066,CL_0000001,UBERON_0000992,UBERON_0001000,BTO_0002564,BTO_0000002
small_intestine_2,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0000160,BTO_0000651,BTO_0000648
Ciliated_cells_B,CT,-,CLO_0000000,CL_0000064,CL_0000000,UBERON_0002048,UBERON_0000022,-,BTO_0000000
Rec-1_GSI,CL,CLO_0037056,CLO_0037056,CL_0000236,-,UBERON_0000178,-,BTO_0003558,-
epidermal_keratinocytes,CT,-,CLO_0000020,CL_0000312,CL_0000001,UBERON_0001003,UBERON_0000039,BTO_0000667,BTO_0000056
Mesenchymal Stem Cell Derived Chondrocyte Cultured Cells,CT,-,CL_0000138,CL_0000138,CL_0000134,UBERON_0002418,-,BTO_0000249,BTO_0000249
CD14+ monocytes - treated with B-glucan donor1,CT,-,-,CL_0001054,-,UBERON_0000178,UBERON_0000041,BTO_0000876,-
CD4+_CD25-_Th_Primary_Cells,CT,-,CLO_0000000,CL_0000492,-,UBERON_0002405,UBERON_0000063,BTO_0001678,BTO_0000000
fibroblast_384,CT,-,-,CL_0000057,CL_0000057,UBERON_0002384,-,BTO_0000452,BTO_0000452
meningioma_4,CT,-,CLO_0000023,CL_4023097,CL_0000009,UBERON_0003548,UBERON_0000093,BTO_0001756,BTO_0000287
NCI-H1299_wtSMARCA4_Dox,CL,CLO_0007986,CLO_0007986,CL_0000082,-,UBERON_0002048,-,BTO_0002552,-
HAEC,CT,-,CLO_0000020,CL_0002544,CL_0000120,UBERON_0004851,UBERON_0000002,BTO_0004602,BTO_0000025
CRC_7A,CL,-,CLO_0000001,CL_0011108,CL_0000002,UBERON_0001155,UBERON_0000003,-,BTO_0000004
SMS-KCN,CL,-,CLO_0000102,CL_0000031,CL_0000001,UBERON_0001016,UBERON_0000467,BTO_0003548,BTO_0000201
LCLGM10861,CL,CLO_0024094,CLO_0000001,CL_0000236,CL_0000001,UBERON_0000178,UBERON_0000002,-,BTO_0000003
FL CD34+CD38-/lowCD90+ HSPC,CT,-,CLO_0000000,CL_0000837,CL_0000000,UBERON_0002371,UBERON_0000000,-,BTO_0000000
KYSE180,CL,CLO_0007130,CLO_0000070,CL_0000076,-,UBERON_0001043,UBERON_0000060,-,-
U87_FBS,CL,CLO_0009464,CLO_0009464,CL_0000127,-,UBERON_0000955,-,BTO_0002036,-
HCC1599,CL,CLO_0003641,CLO_0003641,CL_0002327,-,UBERON_0000310,-,-,-
Adipose_Nuclei,CT,-, -,CL_0000136,-,UBERON_0001013,UBERON_0001013,-,BTO_0001487 
Treg2_t-infiltrating,CT,-,CLO_0000050,CL_0000815,CL_0000235,UBERON_0002405,UBERON_0001000,BTO_0004520,BTO_0000215
SU-DHL-2,CL,-,CLO_0000001,CL_0000236,CL_0000002,UBERON_0000178,UBERON_0000003,BTO_0006463,BTO_0000004
icn12,CT,-,CLO_0000001,CL_0000817,CL_0000002,UBERON_0002371,UBERON_0000003,-,BTO_0000004
K562_native,CL,CLO_0007059,CLO_0007050,CL_0000763,-,UBERON_0002371,-,BTO_0000664,-
mdamb175vii,CL,CLO_0007633,CLO_0000001,CL_0002327,CL_0000002,UBERON_0000310,UBERON_0000003,BTO_0003471,BTO_0000004
SU-DHL-6_diffuse_large_B-cell_lymphoma,CL,CLO_0037063,CLO_0037063,CL_0000236,CL_0000236,UBERON_0000178,-,-,BTO_0000776
iPS-18axian,CL,CLO_0037308,CLO_0000055,CL_0002248,CL_0000238,-,UBERON_0000956,-,BTO_0000172
HCC1954,CL,CLO_0003647,CLO_0003647,CL_0002327,-,UBERON_0000310,-,BTO_0005368,-
HPV+ HNSCC_SCC-090,CT,-,-,CL_0000076,-,UBERON_0012180,UBERON_0001840,-,-
Unknown.6_eye,A,-,-,-,-,UBERON_0000970,UBERON_0010230,BTO_0000439,BTO_0000439
MOLT4_2,CL,CLO_0007825,CLO_0000021,CL_0000084,CL_0000066,UBERON_0000178,UBERON_0000105,BTO_0000873,BTO_0000056
RPE1-interphase,CT,-,CLO_0000072,CL_0002586,CL_0000001,UBERON_0000966,UBERON_0000463,BTO_0004910,-
SKNMC,CL,CLO_0009058,CLO_0000079,CL_0000031,CL_0000000,UBERON_0000955,UBERON_0000467,BTO_0002914,BTO_0000123
WIL2-NS,CL,CLO_0009604,CLO_0009604,CL_0000945,-,UBERON_0002106,-,-,-
H7-hESC,CL,-,CLO_0037280,CL_0002322,-,UBERON_0000922,-,-,-
Club_D,CT,-,CLO_0000123,CL_0000158,CL_0000123,UBERON_0002048,UBERON_0000123,-,BTO_0000123
MCF7_Invasive_ductal_breast_carcinoma_TAMR_E2_TAM,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0000093,BTO_0000149
SKH1_chronic_myelogenous_leukemia_BCR-ABL1_positive,CL,-,CLO_0000000,CL_0000763,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0000000
CD14+ monocytes - treated with Candida donor2,CT,-,CLO_0000000,CL_0001054,-,UBERON_0000178,UBERON_0000061,BTO_0000876,BTO_0000350
H1 BMP4 Derived Mesendoderm Cultured Cells,CL,-,CLO_0000000,CL_0002321,CL_0000000,UBERON_0000922,UBERON_0000089,BTO_0003953,BTO_0003953
thalamus adult donor10252,A,-,-,CL_0002319,-,UBERON_001022,UBERON_0001897,BTO_0001365,BTO_0001365
U2OS_osteosarcoma_HEAT_20,CL,CLO_0009454,CLO_0009454,CL_0001035,-,UBERON_0002481,-,BTO_0001938,-
BE2C_2,CL,-,CLO_0000001,CL_0000031,CL_0000002,UBERON_0000955,UBERON_0000003,BTO_0004782,BTO_0000004
Brain_Cingulate_Gyrus,A,-,-,CL_0002319,-,UBERON_0002967,UBERON_0000955,BTO_0003976,BTO_0002495
WS3TF,CL,-,CLO_0000112,CL_0002327,CL_0000002,UBERON_0000310,UBERON_0000460,-,BTO_0000035
Dendritic Cells - monocyte immature derived donor1 tech_rep2,CT,-,-,CL_0000451,CL_0000576,UBERON_0002405,-,BTO_0002042,BTO_0000876
glioblastoma cell line:T98G,CL,CLO_0009258,CLO_0050636,CL_0000057,CL_0000000,UBERON_0000955,-,BTO_0001583,BTO_0001530
GBM22,CT,CLO_0003456,CLO_0000001,CL_0000125,CL_0000002,UBERON_0000955,UBERON_0000003,-,BTO_0000004
tamoxifen_EC1,CT,-,CLO_0000138,CL_0002149,CL_0000000,UBERON_0001295,UBERON_0001000,-,BTO_0000055
HGRT,CL,CLO_0050118,CLO_0050118,CL_0002248,-,UBERON_0002358,-,-,-
FB0167P_progeria_fibroblasts,-,-,CLO_0000000,CL_0000057,CL_0000000,UBERON_0002384,UBERON_0000000,-,BTO_0000000
mesothelioma cell line:ACC-MESO-4,CL,CLO_0050083,CLO_0050083,CL_0002078,-,UBERON_0000977,-,-,BTO_0002424
Ciliated_cells_A,CT,-,CLO_0000000,CL_0000064,CL_0000000,UBERON_0002048,UBERON_0000063,-,BTO_0000064
Lu99B,CL,CLO_0050042,CLO_0037029,-,-,UBERON_0002048,-,-,-
HT1080_DOX5d,CL,CLO_0004276,CLO_0000021,CL_0000066,CL_0000000,UBERON_0002384,UBERON_0000060,BTO_0001282,BTO_0000033
chorionic membrane cells donor3,CT,-,-,-,-,UBERON_0003124,UBERON_0000158,-,-
MCF10A-YAP5SA_ctrl,CL,CLO_0007599,CLO_0007599,CL_0002327,-,UBERON_0000310,-,BTO_0001939,-
H9-derived_neuroectoderm_cells,CT,-,-,CL_0002319,-,-,UBERON_0002346,-,BTO_0001765
KARPAS-422_DMSO_8d,CL,CLO_0007066,CLO_0007066,CL_0000236,-,UBERON_0000178,-,BTO_0004981,-
T_cell_D,CT,-,CL_0000235,CL_0000084,-,UBERON_0000178,UBERON_0000061,BTO_0000782,-
G401_Dox,CL,CLO_0003434,CLO_0000025,CL_0002518,CL_0000001,UBERON_0002113,UBERON_0000465,BTO_0002586,BTO_0000001
appendix adult,A,-,-,CL_1000405,-,UBERON_0001154,UBERON_0001154,BTO_0000084,BTO_0000084
HUES64 derived CD56+ mesoderm,CT,-,-,CL_0000222,-,UBERON_0000926,UBERON_0000926,-,BTO_0000839
MPAL4_T1_3,CT,-,CLO_0000010,CL_0000988,CL_0000152,UBERON_0000178,UBERON_0001000,-,BTO_0000034
A498,CL,-,CLO_0009974,CL_1000497,-,UBERON_0002113,-,-,-
SET-2_WT_DMSO,CL,-,CLO_0000074,CL_0000553,CL_0000000,UBERON_0002371,UBERON_0000469,-,BTO_0000180
VACO_400,CL,-,CLO_0000123,CL_0011108,CL_0000001,UBERON_0001155,UBERON_0001234,BTO_0004764,BTO_0005678
TT1TKB,CL,CLO_0051401,CLO_0051401,CL_0002253,-,UBERON_0001052,-,-,-
SUIT2_TP63dN,CL,CLO_0037114,CLO_0000050,CL_1001433,CL_0000000,UBERON_0000017,UBERON_0000060,BTO_0003493,BTO_0000000
CD4_M_1_healthy,CT,-,CLO_0000000,CL_0000492,CL_0000000,UBERON_0002405,UBERON_0000000,BTO_0001678,BTO_0000000
mesenchymal-stem-cell,CT,-,CLO_0000000,CL_0000134,CL_0000001,UBERON_0003104,UBERON_0000068,BTO_0003298,BTO_0001300
MDA-MB-157_triple_negative_breast_carcinoma,CL,CLO_0007632,CLO_0007632,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0006218,BTO_0000149
ES-derived progenitors_DE FOXA2 -/-,CT,-,CLO_0000067,CL_0011026,CL_0000066,-,UBERON_0000955,-,-
HO-1-u-1,CL,CLO_0051384,CLO_0051384,CL_0000076,-,UBERON_0012102,-,BTO_0005948,-
Lateral temporal lobe_17T_Young,A,-,-,CL_0002319,-,UBERON_0001871,UBERON_0001871,BTO_0001355,BTO_0001355
LNCaP_prostate_carcinoma_CSFCS,CL,CLO_0007365,CLO_0007365,CL_0002231,-,UBERON_0002367,UBERON_0002367,BTO_0001321,BTO_0001129
NCI-H69,CL,CLO_0008105,CLO_0008105,CL_0000082,-,UBERON_0002048,-,BTO_0003022,-
Mast cell donor2,CT,-,CL_0000097,CL_0000097,-,UBERON_0002405,-,BTO_0000830,BTO_0000830
Adipocyte - perirenal donor1,CT,-,-,CL_0002616,CL_0000136,UBERON_0005406,-,-,BTO_0000443
B (PB),CT,-,CLO_0000010,CL_0000236,CL_0000005,UBERON_0000178,UBERON_0000069,BTO_0000776,BTO_0000056
Primary natural killer cells (from PB),CT,-,CLO_0000074,CL_0000623,CL_0000236,UBERON_0000178,UBERON_0002394,BTO_0000914,BTO_0000042
keratinocytes stem cell,-,-,CL_0000034,-,CL_0000034,-,-,-,BTO_0001300
AG04450,CL,-,CLO_0034832,CL_0002553,-,UBERON_0002048,-,-,-
CD4+ cells_CTCL1181,CT,-,CLO_0000000,CL_0000492,CL_0000000,UBERON_0002405,UBERON_0000000,BTO_0002417,BTO_0000000
GC-1 SPG,-,-,CLO_0003457,-,-,-,UBERON_6003626,-,-
A673 STAG2 null,CL,CLO_0001605,CLO_0001605,CL_0000187,-,UBERON_0005090,-,BTO_0003768,-
HL60,CL,CLO_0003775,CLO_0050972,CL_0000763,-,UBERON_0000178,-,BTO_0000738,-
ES derived primitive cardiomyocite_day15,CT,-,CLO_0000025,CL_0000513,CL_0000112,UBERON_0000948,UBERON_0001000,BTO_0003324,-
CD8-positive-alpha-beta-T-cell,CT,-,-,CL_0000625,CL_0000084,UBERON_0002405,-,BTO_0000289,BTO_0000782
AG10803,CL,CLO_0021511,CLO_0021511,CL_0002620,-,UBERON_0003684,-,-,-
xeroderma pigentosum b cell line:XPL 17,CL,CLO_0051020,CLO_0051020,CL_0000542,CL_0000236,UBERON_0000178,-,-,BTO_0000776
Vascular_endothelial_heart,CT,-,-,CL_0010008,-,UBERON_0000948,UBERON_0000948,-,BTO_0000562
HUAEC_WT,CT,-,CLO_0000117,CL_2000052,CL_0000002,UBERON_0007778,UBERON_0000467,BTO_0004295,-
Astro_Oligodendro_cerebrum_4,CT,-,-,CL_0000125,-,UBERON_0000955,UBERON_0001869,-,BTO_0000239
colon adult donor1,A,-,BTO_0000269,CL_0011108,-,UBERON_0001155,UBERON_0001155,BTO_0000269,BTO_0001043
hFOB_undifferentiated,CL,CLO_0003737,CLO_0000032,CL_0000062,CL_0000235,UBERON_0002481,UBERON_0000002,BTO_0005224,-
small intestine_2,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0000651
Left_Ventricle_adult,A,-,-,CL_0002494,-,UBERON_0002084,UBERON_0002082,BTO_0001629,BTO_0001043
GH3,-,-,CLO_0003487,-,-,-,-,-,-
tamoxifen_EC7,CT,-,CLO_0000014,CL_0002149,CL_0000066,UBERON_0001295,UBERON_0000465,-,BTO_0000074
meningioma_6,CT,-,CLO_0000135,CL_4023097,CL_0000064,UBERON_0003548,UBERON_0001000,BTO_0001756,BTO_0000169
RWPE1 Schlap1 rep1,CL,CLO_0008905,CLO_0000061,CL_0002231,CL_0000002,UBERON_0002367,UBERON_0001000,BTO_0003709,BTO_0000001
WA01_H1_human_embryonic_stem_cells_MESEN_STEM,CL,-,CLO_0000000,CL_0002322,-,UBERON_0000922,UBERON_0000061,BTO_0006060,BTO_0001300
UACC62,CL,-,CLO_0000001,CL_2000000,CL_0000002,UBERON_0001003,UBERON_0000003,BTO_0004152,BTO_0000004
Artery_Coronary,A,-,-,-,-,UBERON_0001621,UBERON_0001637,BTO_0000290,BTO_0000573
TTC1240_SMARCB1_K364del,CL,-,CLO_0000062,CL_1000497,CL_0000000,UBERON_0002113,UBERON_0000000,-,-
MCF7_CPI-455,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,-,BTO_0000093,-
teratocarcinoma cell line:NCC-IT-A3,CL,CLO_0037149,CLO_0037149,CL_0000015,-,UBERON_0000473,-,-,BTO_0000306
pancreas,A,-,-,-,-,UBERON_0001264,UBERON_0001264,BTO_0000988,BTO_0000988
Skin Fibroblast_Nutlin3A,CT,-,CL_0002620,CL_0002620,CL_0002620,UBERON_0002067,-,BTO_0001255,BTO_0001255
naive B (VB),CT,-,CLO_0000001,CL_0000788,CL_0000002,UBERON_0000178,UBERON_0000003,-,BTO_0000004
AML11,CT,-,CLO_0000077,CL_0000763,CL_0000121,UBERON_0000178,UBERON_0000462,-,BTO_0000422
VCaP_prostate_carcinoma_R1881_4H,CL,CLO_0037117,CLO_0037117,CL_0002231,-,UBERON_0002367,UBERON_0002367,BTO_0003215,BTO_0001129
Circle of Willis_54y,A,-,-,-,-,UBERON_0003709,UBERON_0003709,-,-
TE 354.T,CL,CLO_0009299,CLO_0009299,CL_0002187,-,UBERON_0001003,-,-,-
panc1,CL,CLO_0008381,CLO_0000023,CL_0000169,CL_0000001,UBERON_0001264,UBERON_0000060,BTO_0000304,BTO_0000005
EP156T,CL,-,CLO_0000057,CL_0002231,CL_0000125,UBERON_0002367,UBERON_0000462,-,BTO_0000003
HME1,CL,CLO_0004291,CLO_0037172,CL_0002327,-,UBERON_0000310,-,-,-
ME-1_acute_myeloid_leukemia_,CL,CLO_0009847,CLO_0009847,CL_0000763,-,UBERON_0000178,UBERON_0000060,-,BTO_0000209
left ventricle_LV1200,A,-,-,CL_0002494,-,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
H9_ESC,CL,CLO_0003612,CLO_0000000,CL_0000084,CL_0002322,UBERON_0000178,UBERON_0000000,BTO_0001944,-
normal_epidermal_keratinocytes,CT,-,CLO_0000000,CL_0000312,CL_0000000,UBERON_0001003,UBERON_0000023,BTO_0000667,BTO_0000010
Endothelial Cells - Vein donor1,CT,-,-,CL_0002543,-,UBERON_0001638,UBERON_0001638,-,BTO_0000234
left ventricle_DCM_LV1033,A,-,-,CL_0002494,-,UBERON_0002084,UBERON_0002084,BTO_0001629,BTO_0001629
Tet21N_neuroblastoma,CL,-,CLO_0000000,CL_0000031,CL_0000000,UBERON_0001016,UBERON_0000000,BTO_0004654,BTO_0000000
transverse colon_54y,A,-,-,-,-,UBERON_0001157,UBERON_0001157,BTO_0000272,BTO_0000272
HSPC-derived late erythroid precursors,CT,-,CLO_0000071,CL_0000038,CL_0000120,UBERON_0002371,UBERON_0001000,BTO_0004911,-
LSEC,CT,-,CL_1000398,CL_1000398,-,UBERON_0002107,-,-,BTO_0001251
GM12870_male_B-cells,CL,CLO_0022829,CLO_0022829,CL_0000236,-,UBERON_0000178,UBERON_0003101,-,-
SKNO-1,CL,-,CLO_0000001,CL_0000763,CL_0000002,UBERON_0000178,UBERON_0000003,-,BTO_0000004
melanoma,CT,-,CLO_0000000,CL_0000148,CL_0000000,UBERON_0001003,UBERON_0000000,BTO_0000848,BTO_0000000
HUVEC-C_HUVEC_umbilical_vein_endothelial_cells_HYPOX,CL,CLO_0004307,CLO_0004307,CL_0002618,-,UBERON_0002331,UBERON_0001638,BTO_0001949,BTO_0001949
RMG-I,CL,CLO_0037103,CLO_0037103,-,-,UBERON_0000992,-,BTO_0004930,-
CD4p CD25- CD45RAp Naive,CT,-,CLO_0000000,CL_0000898,CL_0000000,UBERON_0002370,UBERON_0000000,-,BTO_0000000
forebrain,A,-,-,CL_0002319,-,UBERON_0001890,UBERON_0001890,BTO_0000478,BTO_0000478
RWPE1_prostate_epithelial_cells,CL,CLO_0008905,-,CL_0002231,CL_0000066,UBERON_0002367,UBERON_0002367,BTO_0003709,BTO_0001129
KYSE180_1,CL,CLO_0007130,CLO_0000020,CL_0000076,-,UBERON_0001043,UBERON_0000064,-,-
sacrococcigeal teratoma cell line:HTST,CL,CLO_0050139,CLO_0050139,CL_0000586,CL_0000000,UBERON_0001350,-,-,-
ID00016,CL,CLO_0029230,CLO_0029230,CL_0000542,-,UBERON_0000178,UBERON_0000000,-,-
Trabecular Meshwork Cells donor1,CT,-,-,CL_0002367,-,UBERON_0005969,UBERON_0005969,-,BTO_0001605
PDAC_SHCTR,CT,-,CLO_0000022,CL_0000083,CL_0000001,UBERON_0001264,UBERON_0000060,BTO_0003081,BTO_0000281
LNCaP_prostate_carcinoma_PHFRPMIFCS,CL,CLO_0007365,CLO_0007365,CL_0002231,-,UBERON_0002367,UBERON_0002367,BTO_0001321,BTO_0001129
Fetal adrenal gland,A,-,-,CL_0000150,-,UBERON_0002369,UBERON_0002369,BTO_0000047,BTO_0000047
primary-B-cell,CT,-,-,CL_0000236,CL_0000236,UBERON_0000178,-,BTO_0000776,BTO_0000776
81-3,CL,CLO_0001001,CLO_0000020,CL_0000542,CL_0000001,UBERON_0000178,UBERON_0000468,-,BTO_0000182
Detroit_562_Pharyngeal_squamous_cell_carcinoma,CL,CLO_0002752,CLO_0000031,CL_0002251,CL_0000066,UBERON_0006562,UBERON_0001000,-,BTO_0000290
Olfactory epithelial cells donor1,CT,-,CLO_0000000,CL_0002167,CL_0000066,UBERON_0002268,UBERON_0000020,-,-
MIA Paca2,CL,CLO_0007726,CLO_0050101,CL_0002079,-,UBERON_0001264,-,BTO_0002137,-
hMSCs,CT,-,CLO_0000050,CL_0000134,CL_0000001,UBERON_0002371,UBERON_0000062,BTO_0003298,BTO_0000031
Inhibitory_neur_cerebrum_2,CT,-,-,CL_0000540,-,UBERON_0000955,UBERON_0001869,-,BTO_0000239
Th17-cells,CT,-,CLO_0000050,CL_0000899,CL_0000230,UBERON_0002405,UBERON_0000065,BTO_0005655,BTO_0000180
PRAD,CT,-,CLO_0000020,CL_0002231,CL_0000052,UBERON_0002367,UBERON_0000955,BTO_0002021,BTO_0000110
UCSD_Lung,A,-,-,CL_0000082,-,UBERON_0002048,UBERON_0002048,BTO_0000763,BTO_0000763
NCI-H889_p8-15,CL,CLO_0008125,CLO_0008125,CL_0000082,-,UBERON_0002048,-,BTO_0005667,-
NB4_1,CL,CLO_0007947,CLO_0007947,CL_0000763,-,UBERON_0000178,-,BTO_0002136,-
ZR751,CL,-,CLO_0000001,CL_0002327,CL_0000002,UBERON_0000310,UBERON_0000003,BTO_0003136,BTO_0000004
2229,-,-,CLO_0000012,CL_0000034,CL_0000012,UBERON_0000955,UBERON_0000060,-,BTO_0000035
heart adult pool1,A,-,-,CL_0002494,-,UBERON_0000948,UBERON_0000948,-,BTO_0001043
monocyte,CT,-,-,CL_0000576,CL_0000576,UBERON_0000178,-,BTO_0000876,BTO_0000876
monocyte_VB,CT,-, -,CL_0000576,CL_0000576,UBERON_0000178,-,BTO_0000876,BTO_0000876 
CAOV4cis,CL,CLO_0002196,CLO_0000001,CL_2000064,CL_0000002,UBERON_0000992,UBERON_0000003,-,BTO_0000004
GM06990_female_B-cells,CL,CLO_0036556,CLO_0036556,CL_0000236,-,UBERON_0000178,UBERON_0003100,-,-
BJAB_Burkitt_lymphoma_BIRA,CL,-,CLO_0000000,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0001931,BTO_0000000
CD14_INFG_LPS,CT,-,CLO_0000000,CL_0001054,CL_0000000,UBERON_0000178,UBERON_0000000,BTO_0000876,BTO_0000000
U87_EGFRvIII_shSOX9_FBS,CL,CLO_0009464,CLO_0009464,CL_0000127,-,UBERON_0000955,UBERON_0000104,BTO_0002036,-
acute myeloid leukemia (FAB M2) cell line:Kasumi-6,CL,CLO_0007072,CLO_0007072,CL_0000763,CL_0000000,UBERON_0000178,-,-,-
BE2C,CL,-,CLO_0000060,CL_0000031,CL_0000004,UBERON_0000955,UBERON_0000465,BTO_0004782,BTO_0000120
HuH7_hepatocellular_carcinoma_MITO,CL,CLO_0050850,CLO_0009989,CL_0000182,-,UBERON_0002107,UBERON_0002040,BTO_0001950,BTO_0000140
Mel Juso,CL,CLO_0007676,CLO_0000123,CL_2000000,CL_0000123,UBERON_0001003,UBERON_0001234,BTO_0001588,BTO_0005678
GBM10,CT,CLO_0003456,CLO_0000054,CL_0000125,CL_0000066,UBERON_0000955,UBERON_0002107,-,BTO_0000344
MCF7_DAC,CL,CLO_0007606,CLO_0007606,CL_0002327,-,UBERON_0000310,-,BTO_0000093,-
Macrophage - monocyte derived donor3,CT,-,-,CL_0000235,CL_0000235,UBERON_0000178,-,BTO_0000801,BTO_0000801
OCI-AML-3,CL,CLO_0009853,CLO_0000072,CL_0000763,CL_0000110,UBERON_0000178,UBERON_0000460,BTO_0004620,BTO_0000057
B_cell_blood,CT,-,CL_0000075,CL_0000236,-,UBERON_0000178,UBERON_0000178,BTO_0000776,BTO_0000089
pancreatic carcinoma cell line:NOR-P1,CL,CLO_0050103,CLO_0050103,CL_0000083,-,UBERON_0001264,-,BTO_0003533,BTO_0000584
Foreskin Keratinocyte Primary Cells skin02,CT,-,CL_1001606,CL_1001606,-,UBERON_0001332,UBERON_0001332,BTO_0005481,BTO_0000667
T_A,CL,-,CLO_0000123,CL_0000084,CL_0000123,UBERON_0000178,UBERON_0000123,BTO_0000782,BTO_0000123
H9_neural_progenitor_cell,CL,-,CL_0000077,CL_0011020,-,UBERON_0001016,UBERON_0000055,-,-
Cheek Cell,CT,-,-,CL_0002336,CL_0000000,UBERON_0006956,UBERON_0001567,-,BTO_0001754
GM12878_female_B-cells_lymphoblastoid_cell_line,CL,CLO_0022851,CLO_0022851,CL_0000236,CL_0000000,UBERON_0000178,UBERON_0003100,BTO_0006353,-
endometrium cancer_DSG,CT,-,-,CL_0002149,-,UBERON_0001295,UBERON_0001295,-,BTO_0001422
embryonic-kidney,A,-,CLO_0000000,CL_1000497,-,UBERON_0000922,UBERON_0002113,BTO_0002733,BTO_0000671
iPSC_induced_pluripotent_stem_cells,CL,CLO_0037308,CLO_0037307,CL_0002248,-,-,-,BTO_0006081,BTO_0001300
Cardiac Progenitor Cell,CT,-,-,CL_0011026,CL_0011026,UBERON_0000948,-,-,-
HuH-6,CL,CLO_0050851,CLO_0050851,CL_0000182,-,UBERON_0002107,-,BTO_0001670,-
mesenchymal stem cell,CT,-,CL_0000134,CL_0000134,-,UBERON_0003104,-,BTO_0003298,BTO_0003298
small intestine fetal donor1,A,-,-,CL_0002254,-,UBERON_0002108,UBERON_0002108,BTO_0000651,BTO_0000651
3679,-,-,CLO_0000058,CL_0000034,CL_0000000,UBERON_0000955,UBERON_0000465,-,BTO_0000050
iPSC-derived_cardiomyocytes,CT,-,CLO_0037307,CL_0002494,-,UBERON_0000948,UBERON_0000070,BTO_0003324,-
SJSA-1,CL,CLO_0009031,CLO_0009031,CL_0001035,-,UBERON_0002481,-,BTO_0004216,-
ST1,CL,-,CLO_0000015,CL_0000084,CL_0000001,UBERON_0000178,UBERON_0000468,-,BTO_0000001
primary_breast_cancer,CT,-,-,CL_0002327,-,UBERON_0000310,UBERON_0000310,BTO_0000150,BTO_0000149
OSvKM,-,-,CLO_0000035,-,CL_0000540,-,UBERON_0000467,-,BTO_0000123
GBM38,CT,CLO_0003456,CLO_0000051,CL_0000125,CL_0000000,UBERON_0000955,UBERON_0000060,-,BTO_0000000
CD14_Primary_Cells,CT,-,CLO_0000000,CL_0001054,CL_0000000,UBERON_0000178,UBERON_0000000,-,BTO_0000000
